file,pipeline,base_design,trojan_type,variant,rewrite_rate,label,gates,trojan_gates,bytes
design1_0.1_0_netlist.v,augmentation,design1,,0,0.1,TROJANED,1886,26,83022
design1_0.2_0_netlist.v,augmentation,design1,,0,0.2,TROJANED,2145,25,92801
design2.v,augmentation,,,,,TROJANED,325,25,14038
design20.v,augmentation,,,,,UNLABELLED,2808,0,132232
design20_0.1_0_netlist.v,augmentation,design20,,0,0.1,UNLABELLED,3128,0,148362
design20_0.2_0_netlist.v,augmentation,design20,,0,0.2,UNLABELLED,3422,0,159096
design21.v,augmentation,,,,,UNLABELLED,4058,0,194767
design21_0.1_0_netlist.v,augmentation,design21,,0,0.1,UNLABELLED,4537,0,218873
design21_0.2_0_netlist.v,augmentation,design21,,0,0.2,UNLABELLED,5001,0,235812
design22.v,augmentation,,,,,UNLABELLED,152,0,6235
design22_0.1_0_netlist.v,augmentation,design22,,0,0.1,UNLABELLED,169,0,7023
design22_0.2_0_netlist.v,augmentation,design22,,0,0.2,UNLABELLED,195,0,7871
design23.v,augmentation,,,,,UNLABELLED,2570,0,122784
design23_0.1_0_netlist.v,augmentation,design23,,0,0.1,UNLABELLED,2889,0,138430
design23_0.2_0_netlist.v,augmentation,design23,,0,0.2,UNLABELLED,3159,0,148310
design24.v,augmentation,,,,,UNLABELLED,489,0,22424
design24_0.1_0_netlist.v,augmentation,design24,,0,0.1,UNLABELLED,560,0,25378
design24_0.2_0_netlist.v,augmentation,design24,,0,0.2,UNLABELLED,595,0,26549
design25.v,augmentation,,,,,UNLABELLED,243,0,10771
design25_0.1_0_netlist.v,augmentation,design25,,0,0.1,UNLABELLED,269,0,11925
design25_0.2_0_netlist.v,augmentation,design25,,0,0.2,UNLABELLED,290,0,12615
design26.v,augmentation,,,,,UNLABELLED,2250,0,106965
design26_0.1_0_netlist.v,augmentation,design26,,0,0.1,UNLABELLED,2487,0,119172
design26_0.2_0_netlist.v,augmentation,design26,,0,0.2,UNLABELLED,2764,0,129353
design27.v,augmentation,,,,,UNLABELLED,2435,0,116138
design27_0.1_0_netlist.v,augmentation,design27,,0,0.1,UNLABELLED,2746,0,131319
design27_0.2_0_netlist.v,augmentation,design27,,0,0.2,UNLABELLED,3008,0,140935
design28.v,augmentation,,,,,UNLABELLED,7318,0,327672
design28_0.1_0_netlist.v,augmentation,design28,,0,0.1,UNLABELLED,8450,0,383750
design28_0.2_0_netlist.v,augmentation,design28,,0,0.2,UNLABELLED,9546,0,425556
design29.v,augmentation,,,,,UNLABELLED,2227,0,95976
design29_0.1_0_netlist.v,augmentation,design29,,0,0.1,UNLABELLED,2617,0,114833
design29_0.2_0_netlist.v,augmentation,design29,,0,0.2,UNLABELLED,2924,0,126350
design2_0.1_0_netlist.v,augmentation,design2,,0,0.1,TROJANED,363,26,15712
design2_0.2_0_netlist.v,augmentation,design2,,0,0.2,TROJANED,393,28,16730
design3.v,augmentation,,,,,TROJANED,1479,128,65976
design30.v,augmentation,,,,,TROJANED,3852,69,169105
design30_0.1_0_netlist.v,augmentation,design30,,0,0.1,TROJANED,4286,79,190892
design30_0.2_0_netlist.v,augmentation,design30,,0,0.2,TROJANED,4738,81,207871
design31.v,augmentation,,,,,TROJANED,1933,29,81555
design31_0.1_0_netlist.v,augmentation,design31,,0,0.1,TROJANED,2136,33,92077
design31_0.2_0_netlist.v,augmentation,design31,,0,0.2,TROJANED,2471,32,104862
design32.v,augmentation,,,,,TROJANED,401,33,16611
design32_0.1_0_netlist.v,augmentation,design32,,0,0.1,TROJANED,450,37,18755
design32_0.2_0_netlist.v,augmentation,design32,,0,0.2,TROJANED,466,39,19286
design33.v,augmentation,,,,,TROJANED,1936,190,82581
design33_0.1_0_netlist.v,augmentation,design33,,0,0.1,TROJANED,2155,205,93218
design33_0.2_0_netlist.v,augmentation,design33,,0,0.2,TROJANED,2304,225,98981
design34.v,augmentation,,,,,TROJANED,3375,31,151674
design34_0.1_0_netlist.v,augmentation,design34,,0,0.1,TROJANED,3840,31,174745
design34_0.2_0_netlist.v,augmentation,design34,,0,0.2,TROJANED,4347,31,194300
design35.v,augmentation,,,,,TROJANED,954,65,38947
design35_0.1_0_netlist.v,augmentation,design35,,0,0.1,TROJANED,1064,75,44154
design35_0.2_0_netlist.v,augmentation,design35,,0,0.2,TROJANED,1201,70,49378
design36.v,augmentation,,,,,TROJANED,2870,46,128966
design36_0.1_0_netlist.v,augmentation,design36,,0,0.1,TROJANED,3218,50,146328
design36_0.2_0_netlist.v,augmentation,design36,,0,0.2,TROJANED,3521,57,157680
design37.v,augmentation,,,,,TROJANED,3102,99,136400
design37_0.1_0_netlist.v,augmentation,design37,,0,0.1,TROJANED,3445,109,153312
design37_0.2_0_netlist.v,augmentation,design37,,0,0.2,TROJANED,3747,129,164819
design38.v,augmentation,,,,,TROJANED,94,54,3527
design38_0.1_0_netlist.v,augmentation,design38,,0,0.1,TROJANED,95,55,3655
design38_0.2_0_netlist.v,augmentation,design38,,0,0.2,TROJANED,103,60,3898
design39.v,augmentation,,,,,TROJANED,4958,2413,220311
design39_0.1_0_netlist.v,augmentation,design39,,0,0.1,TROJANED,5576,2767,250835
design39_0.2_0_netlist.v,augmentation,design39,,0,0.2,TROJANED,6144,3045,272368
design3_0.1_0_netlist.v,augmentation,design3,,0,0.1,TROJANED,1644,146,74405
design3_0.2_0_netlist.v,augmentation,design3,,0,0.2,TROJANED,1840,151,81698
design4.v,augmentation,,,,,TROJANED,3002,31,138748
design40.v,augmentation,,,,,TROJANED,679,33,33092
design40_0.1_0_netlist.v,augmentation,design40,,0,0.1,TROJANED,770,37,37065
design40_0.2_0_netlist.v,augmentation,design40,,0,0.2,TROJANED,834,41,39328
design41.v,augmentation,,,,,TROJANED,2544,46,115945
design41_0.1_0_netlist.v,augmentation,design41,,0,0.1,TROJANED,2840,52,130313
design41_0.2_0_netlist.v,augmentation,design41,,0,0.2,TROJANED,3005,61,136480
design42.v,augmentation,,,,,TROJANED,503,52,22523
design42_0.1_0_netlist.v,augmentation,design42,,0,0.1,TROJANED,565,56,25261
design42_0.2_0_netlist.v,augmentation,design42,,0,0.2,TROJANED,602,63,26506
design43.v,augmentation,,,,,TROJANED,715,69,30207
design43_0.1_0_netlist.v,augmentation,design43,,0,0.1,TROJANED,800,80,33835
design43_0.2_0_netlist.v,augmentation,design43,,0,0.2,TROJANED,829,83,34809
design44.v,augmentation,,,,,TROJANED,8145,6029,356893
design44_0.1_0_netlist.v,augmentation,design44,,0,0.1,TROJANED,9156,6809,407056
design44_0.2_0_netlist.v,augmentation,design44,,0,0.2,TROJANED,10263,7711,450779
design45.v,augmentation,,,,,TROJANED,703,190,29696
design45_0.1_0_netlist.v,augmentation,design45,,0,0.1,TROJANED,752,199,32142
design45_0.2_0_netlist.v,augmentation,design45,,0,0.2,TROJANED,836,221,35002
design46.v,augmentation,,,,,TROJANED,3606,2413,155080
design46_0.1_0_netlist.v,augmentation,design46,,0,0.1,TROJANED,4083,2779,178174
design46_0.2_0_netlist.v,augmentation,design46,,0,0.2,TROJANED,4474,3085,193061
design47.v,augmentation,,,,,TROJANED,633,29,25892
design47_0.1_0_netlist.v,augmentation,design47,,0,0.1,TROJANED,698,29,28751
design47_0.2_0_netlist.v,augmentation,design47,,0,0.2,TROJANED,749,30,30440
design48.v,augmentation,,,,,TROJANED,241,65,10355
design48_0.1_0_netlist.v,augmentation,design48,,0,0.1,TROJANED,263,71,11371
design48_0.2_0_netlist.v,augmentation,design48,,0,0.2,TROJANED,281,71,11962
design49.v,augmentation,,,,,TROJANED,2847,99,129608
design49_0.1_0_netlist.v,augmentation,design49,,0,0.1,TROJANED,3173,116,145383
design49_0.2_0_netlist.v,augmentation,design49,,0,0.2,TROJANED,3374,115,152960
design4_0.1_0_netlist.v,augmentation,design4,,0,0.1,TROJANED,3526,31,163930
design4_0.2_0_netlist.v,augmentation,design4,,0,0.2,TROJANED,3935,35,179470
design5.v,augmentation,,,,,TROJANED,801,41,34068
design50.v,augmentation,,,,,UNLABELLED,3659,0,162850
design50_0.1_0_netlist.v,augmentation,design50,,0,0.1,UNLABELLED,3985,0,179496
design50_0.2_0_netlist.v,augmentation,design50,,0,0.2,UNLABELLED,4352,0,193282
design51.v,augmentation,,,,,UNLABELLED,5173,0,233622
design51_0.1_0_netlist.v,augmentation,design51,,0,0.1,UNLABELLED,5721,0,260894
design51_0.2_0_netlist.v,augmentation,design51,,0,0.2,UNLABELLED,6364,0,285263
design52.v,augmentation,,,,,UNLABELLED,177,0,6956
design52_0.1_0_netlist.v,augmentation,design52,,0,0.1,UNLABELLED,198,0,7900
design52_0.2_0_netlist.v,augmentation,design52,,0,0.2,UNLABELLED,210,0,8306
design53.v,augmentation,,,,,UNLABELLED,2981,0,135757
design53_0.1_0_netlist.v,augmentation,design53,,0,0.1,UNLABELLED,3334,0,152969
design53_0.2_0_netlist.v,augmentation,design53,,0,0.2,UNLABELLED,3536,0,160520
design54.v,augmentation,,,,,UNLABELLED,679,0,28914
design54_0.1_0_netlist.v,augmentation,design54,,0,0.1,UNLABELLED,746,0,31900
design54_0.2_0_netlist.v,augmentation,design54,,0,0.2,UNLABELLED,800,0,33666
design55.v,augmentation,,,,,UNLABELLED,289,0,12355
design55_0.1_0_netlist.v,augmentation,design55,,0,0.1,UNLABELLED,311,0,13421
design55_0.2_0_netlist.v,augmentation,design55,,0,0.2,UNLABELLED,329,0,14021
design56.v,augmentation,,,,,UNLABELLED,2628,0,119081
design56_0.1_0_netlist.v,augmentation,design56,,0,0.1,UNLABELLED,2890,0,132586
design56_0.2_0_netlist.v,augmentation,design56,,0,0.2,UNLABELLED,3191,0,143836
design57.v,augmentation,,,,,UNLABELLED,2917,0,132093
design57_0.1_0_netlist.v,augmentation,design57,,0,0.1,UNLABELLED,3219,0,147430
design57_0.2_0_netlist.v,augmentation,design57,,0,0.2,UNLABELLED,3552,0,159934
design58.v,augmentation,,,,,UNLABELLED,7892,0,344625
design58_0.1_0_netlist.v,augmentation,design58,,0,0.1,UNLABELLED,9001,0,399994
design58_0.2_0_netlist.v,augmentation,design58,,0,0.2,UNLABELLED,10090,0,442524
design59.v,augmentation,,,,,UNLABELLED,2628,0,110230
design59_0.1_0_netlist.v,augmentation,design59,,0,0.1,UNLABELLED,2979,0,127833
design59_0.2_0_netlist.v,augmentation,design59,,0,0.2,UNLABELLED,3353,0,142314
design5_0.1_0_netlist.v,augmentation,design5,,0,0.1,TROJANED,926,43,39614
design5_0.2_0_netlist.v,augmentation,design5,,0,0.2,TROJANED,1063,54,44520
design6.v,augmentation,,,,,TROJANED,2683,42,123261
design6_0.1_0_netlist.v,augmentation,design6,,0,0.1,TROJANED,2990,48,138856
design6_0.2_0_netlist.v,augmentation,design6,,0,0.2,TROJANED,3372,52,153027
design7.v,augmentation,,,,,TROJANED,2544,85,116826
design7_0.1_0_netlist.v,augmentation,design7,,0,0.1,TROJANED,2878,102,133240
design7_0.2_0_netlist.v,augmentation,design7,,0,0.2,TROJANED,3174,110,144202
design8.v,augmentation,,,,,TROJANED,83,44,3249
design8_0.1_0_netlist.v,augmentation,design8,,0,0.1,TROJANED,92,50,3602
design8_0.2_0_netlist.v,augmentation,design8,,0,0.2,TROJANED,96,53,3734
design9.v,augmentation,,,,,TROJANED,4188,2002,194230
design9_0.1_0_netlist.v,augmentation,design9,,0,0.1,TROJANED,4753,2308,222531
design9_0.2_0_netlist.v,augmentation,design9,,0,0.2,TROJANED,5418,2670,247235
TjFree_aes_0.2_0_netlist.v,trojan_free,aes,,0,0.2,NO_TROJAN,2796,0,129985
TjFree_aes_g_0.2_0_netlist.v,trojan_free,aes_g,,0,0.2,NO_TROJAN,3027,0,139489
TjFree_aes_g_netlist.v,trojan_free,aes_g,,,,NO_TROJAN,2408,0,115848
TjFree_aes_netlist.v,trojan_free,aes,,,,NO_TROJAN,2117,0,103136
TjFree_alu_128_0.2_0_netlist.v,trojan_free,alu_128,,0,0.2,NO_TROJAN,4105,0,170004
TjFree_alu_128_g_0.2_0_netlist.v,trojan_free,alu_128_g,,0,0.2,NO_TROJAN,3610,0,153395
TjFree_alu_128_g_netlist.v,trojan_free,alu_128_g,,,,NO_TROJAN,2769,0,121555
TjFree_alu_128_netlist.v,trojan_free,alu_128,,,,NO_TROJAN,3210,0,135690
TjFree_branch_0.2_0_netlist.v,trojan_free,branch,,0,0.2,NO_TROJAN,1721,0,69261
TjFree_branch_g_0.2_0_netlist.v,trojan_free,branch_g,,0,0.2,NO_TROJAN,1524,0,61823
TjFree_branch_g_netlist.v,trojan_free,branch_g,,,,NO_TROJAN,1145,0,47478
TjFree_branch_netlist.v,trojan_free,branch,,,,NO_TROJAN,1290,0,52421
TjFree_control_0.2_0_netlist.v,trojan_free,control,,0,0.2,NO_TROJAN,174,0,6805
TjFree_control_g_0.2_0_netlist.v,trojan_free,control_g,,0,0.2,NO_TROJAN,141,0,5642
TjFree_control_g_netlist.v,trojan_free,control_g,,,,NO_TROJAN,115,0,4779
TjFree_control_netlist.v,trojan_free,control,,,,NO_TROJAN,137,0,5576
TjFree_fsm_0.2_0_netlist.v,trojan_free,fsm,,0,0.2,NO_TROJAN,103,0,3700
TjFree_fsm_g_0.2_0_netlist.v,trojan_free,fsm_g,,0,0.2,NO_TROJAN,73,0,2777
TjFree_fsm_g_netlist.v,trojan_free,fsm_g,,,,NO_TROJAN,60,0,2401
TjFree_fsm_netlist.v,trojan_free,fsm,,,,NO_TROJAN,83,0,3104
TjFree_imagproc_0.2_0_netlist.v,trojan_free,imagproc,,0,0.2,NO_TROJAN,1737,0,70098
TjFree_imagproc_g_0.2_0_netlist.v,trojan_free,imagproc_g,,0,0.2,NO_TROJAN,1625,0,65600
TjFree_imagproc_g_netlist.v,trojan_free,imagproc_g,,,,NO_TROJAN,1238,0,50952
TjFree_imagproc_netlist.v,trojan_free,imagproc,,,,NO_TROJAN,1305,0,53275
TjFree_pipeline_0.2_0_netlist.v,trojan_free,pipeline,,0,0.2,NO_TROJAN,53,0,1900
TjFree_pipeline_g_0.2_0_netlist.v,trojan_free,pipeline_g,,0,0.2,NO_TROJAN,41,0,1544
TjFree_pipeline_g_netlist.v,trojan_free,pipeline_g,,,,NO_TROJAN,35,0,1371
TjFree_pipeline_netlist.v,trojan_free,pipeline,,,,NO_TROJAN,41,0,1539
TjFree_register_0.2_0_netlist.v,trojan_free,register,,0,0.2,NO_TROJAN,964,0,43939
TjFree_register_g_0.2_0_netlist.v,trojan_free,register_g,,0,0.2,NO_TROJAN,911,0,41408
TjFree_register_g_netlist.v,trojan_free,register_g,,,,NO_TROJAN,757,0,36422
TjFree_register_netlist.v,trojan_free,register,,,,NO_TROJAN,756,0,37145
TjFree_sha_256_0.2_0_netlist.v,trojan_free,sha_256,,0,0.2,NO_TROJAN,2386,0,115477
TjFree_sha_256_g_0.2_0_netlist.v,trojan_free,sha_256_g,,0,0.2,NO_TROJAN,3023,0,143871
TjFree_sha_256_g_netlist.v,trojan_free,sha_256_g,,,,NO_TROJAN,2408,0,120997
TjFree_sha_256_netlist.v,trojan_free,sha_256,,,,NO_TROJAN,1934,0,98060
TjFree_shift_adder_0.2_0_netlist.v,trojan_free,shift_adder,,0,0.2,NO_TROJAN,346,0,13637
TjFree_shift_adder_g_0.2_0_netlist.v,trojan_free,shift_adder_g,,0,0.2,NO_TROJAN,326,0,13056
TjFree_shift_adder_g_netlist.v,trojan_free,shift_adder_g,,,,NO_TROJAN,238,0,10007
TjFree_shift_adder_netlist.v,trojan_free,shift_adder,,,,NO_TROJAN,267,0,10836
aes_128_free_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,1043,0,47769
aes_128_free_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,1025,0,47095
aes_128_free_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,986,0,45548
aes_128_free_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,1166,0,52127
aes_128_free_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,1184,0,52939
aes_128_free_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,1168,0,52203
aes_128_free_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,1296,0,57369
aes_128_free_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,1276,0,56616
aes_128_free_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,1257,0,55676
aes_128_free_g_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,813,0,36291
aes_128_free_g_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,771,0,34888
aes_128_free_g_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,780,0,35304
aes_128_free_g_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,872,0,38329
aes_128_free_g_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,882,0,38742
aes_128_free_g_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,920,0,39986
aes_128_free_g_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,1008,0,43197
aes_128_free_g_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,998,0,42888
aes_128_free_g_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,970,0,41892
aes_128_free_g_netlist.v,trojan_free,,,,,NO_TROJAN,698,0,32381
aes_128_free_netlist.v,trojan_free,,,,,NO_TROJAN,884,0,42007
mc8051_free_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,394,0,17772
mc8051_free_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,397,0,17884
mc8051_free_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,394,0,17764
mc8051_free_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,452,0,19689
mc8051_free_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,458,0,19874
mc8051_free_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,460,0,19989
mc8051_free_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,472,0,20398
mc8051_free_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,484,0,20770
mc8051_free_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,488,0,20906
mc8051_free_g_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,375,0,16668
mc8051_free_g_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,376,0,16723
mc8051_free_g_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,377,0,16738
mc8051_free_g_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,406,0,17674
mc8051_free_g_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,429,0,18458
mc8051_free_g_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,435,0,18656
mc8051_free_g_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,468,0,19732
mc8051_free_g_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,439,0,18782
mc8051_free_g_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,480,0,20163
mc8051_free_g_netlist.v,trojan_free,,,,,NO_TROJAN,341,0,15552
mc8051_free_netlist.v,trojan_free,,,,,NO_TROJAN,363,0,16752
pic16f84_free_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,651,0,30027
pic16f84_free_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,648,0,29932
pic16f84_free_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,635,0,29509
pic16f84_free_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,726,0,32489
pic16f84_free_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,719,0,32250
pic16f84_free_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,709,0,31958
pic16f84_free_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,808,0,35154
pic16f84_free_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,804,0,35028
pic16f84_free_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,790,0,34612
pic16f84_free_g_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,684,0,31177
pic16f84_free_g_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,672,0,30772
pic16f84_free_g_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,665,0,30546
pic16f84_free_g_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,724,0,32448
pic16f84_free_g_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,764,0,33780
pic16f84_free_g_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,754,0,33427
pic16f84_free_g_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,825,0,35755
pic16f84_free_g_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,810,0,35293
pic16f84_free_g_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,816,0,35493
pic16f84_free_g_netlist.v,trojan_free,,,,,NO_TROJAN,591,0,28141
pic16f84_free_netlist.v,trojan_free,,,,,NO_TROJAN,579,0,27695
rs232_free_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,328,0,14670
rs232_free_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,334,0,14854
rs232_free_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,337,0,14963
rs232_free_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,361,0,15752
rs232_free_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,371,0,16078
rs232_free_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,367,0,15928
rs232_free_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,409,0,17369
rs232_free_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,393,0,16806
rs232_free_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,391,0,16730
rs232_free_g_0.1_0_netlist.v,trojan_free,,,,,NO_TROJAN,295,0,13117
rs232_free_g_0.1_1_netlist.v,trojan_free,,,,,NO_TROJAN,288,0,12879
rs232_free_g_0.1_2_netlist.v,trojan_free,,,,,NO_TROJAN,295,0,13105
rs232_free_g_0.2_0_netlist.v,trojan_free,,,,,NO_TROJAN,323,0,14032
rs232_free_g_0.2_1_netlist.v,trojan_free,,,,,NO_TROJAN,342,0,14668
rs232_free_g_0.2_2_netlist.v,trojan_free,,,,,NO_TROJAN,327,0,14161
rs232_free_g_0.3_0_netlist.v,trojan_free,,,,,NO_TROJAN,370,0,15588
rs232_free_g_0.3_1_netlist.v,trojan_free,,,,,NO_TROJAN,332,0,14333
rs232_free_g_0.3_2_netlist.v,trojan_free,,,,,NO_TROJAN,346,0,14795
rs232_free_g_netlist.v,trojan_free,,,,,NO_TROJAN,266,0,12157
rs232_free_netlist.v,trojan_free,,,,,NO_TROJAN,301,0,13781
